,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
529,000599.SZ,20180126,6.52,6.6,6.4,6.43,6.46,-0.03,-0.46,51870.76,33537.026
530,000599.SZ,20180125,6.29,6.58,6.29,6.46,6.28,0.18,2.87,120895.62,78184.626
531,000599.SZ,20180124,6.27,6.35,6.23,6.28,6.27,0.01,0.16,49334.38,30998.293
532,000599.SZ,20180123,6.25,6.29,6.22,6.27,6.26,0.01,0.16,36366.1,22755.186
533,000599.SZ,20180122,6.11,6.28,6.06,6.26,6.11,0.15,2.46,55236.56,34257.392
534,000599.SZ,20180119,6.1,6.15,6.06,6.11,6.12,-0.01,-0.16,42920.82,26226.892
535,000599.SZ,20180118,6.09,6.15,6.08,6.12,6.11,0.01,0.16,22351.5,13649.334
536,000599.SZ,20180117,6.2,6.2,6.03,6.11,6.17,-0.06,-0.97,51624.5,31403.473
537,000599.SZ,20180116,6.15,6.24,6.1,6.17,6.18,-0.01,-0.16,24929.25,15374.029
538,000599.SZ,20180115,6.44,6.44,6.13,6.18,6.45,-0.27,-4.19,63449.0,39752.17
539,000599.SZ,20180112,6.47,6.48,6.43,6.45,6.48,-0.03,-0.46,17074.0,11020.47
540,000599.SZ,20180111,6.43,6.5,6.43,6.48,6.46,0.02,0.31,21723.0,14068.273
541,000599.SZ,20180110,6.45,6.56,6.42,6.46,6.45,0.01,0.16,31875.11,20640.241
542,000599.SZ,20180109,6.49,6.49,6.43,6.45,6.48,-0.03,-0.46,23392.0,15094.849
543,000599.SZ,20180108,6.53,6.56,6.46,6.48,6.53,-0.05,-0.77,41696.6,27077.435
544,000599.SZ,20180105,6.57,6.62,6.5,6.53,6.53,0.0,0.0,30660.85,20077.707
545,000599.SZ,20180104,6.52,6.62,6.5,6.53,6.56,-0.03,-0.46,43048.0,28204.923
546,000599.SZ,20180103,6.36,6.62,6.34,6.56,6.38,0.18,2.82,105794.35,69243.667
547,000599.SZ,20180102,6.31,6.39,6.25,6.38,6.31,0.07,1.11,42140.38,26663.553
